file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
gnss_raw.txt,12.300,2437,379938.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.400,2437,379938.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.500,2437,379938.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.600,2437,379939.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.700,2437,379939.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.800,2437,379939.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.900,2437,379939.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,13.000,2437,379939.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.100,2437,379939.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.200,2437,379939.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.300,2437,379939.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.400,2437,379939.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
